series_id,TotalPrivate,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CEU0500000006    ,102459.0,,2018-03-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,55737.0,,2018-03-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000010    ,4472.0,,2018-03-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14737.0,,2018-03-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0600000001    ,20518.0,,2018-03-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,20195.0,,2018-03-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,103594.0,,2018-03-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,69012.0,,2018-03-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,104390.0,,2018-03-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,127763.0,,2018-03-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,105336.0,,2018-03-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0700000025    ,127554.0,,2018-03-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0600000010    ,4514.0,,2018-03-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,60629.0,,2018-03-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,68911.0,,2018-03-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000024    ,73.6,,2018-03-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CEU0500000001    ,124585.0,,2018-03-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,125854.0,,2018-03-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,56115.0,,2018-03-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,127861.0,,2018-04-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,56191.0,,2018-04-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,105417.0,,2018-04-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,69251.0,,2018-04-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,103772.0,,2018-04-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,88989.0,,2018-04-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,4531.0,,2018-04-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,56070.0,,2018-04-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,60722.0,,2018-04-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,69090.0,,2018-04-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,103341.0,,2018-04-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,20421.0,,2018-04-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,229.0,,2018-04-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0800000006    ,88677.0,,2018-04-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,72.8,,2018-04-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000001    ,125982.0,,2018-04-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,125525.0,,2018-04-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000024    ,73.4,,2018-04-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CEU0600000010    ,4502.0,,2018-04-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14783.0,,2018-04-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0800000001    ,105104.0,,2018-04-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,20565.0,,2018-04-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000021    ,63.4,,2018-04-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000006    ,14664.0,,2018-04-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0700000001    ,127908.0,,2018-04-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000023    ,73.2,,2018-04-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0500000010    ,60572.0,,2018-04-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,20657.0,,2018-05-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000021    ,70.2,,2018-05-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0800000006    ,89390.0,,2018-05-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,104278.0,,2018-05-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,56440.0,,2018-05-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,69598.0,,2018-05-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,69274.0,,2018-05-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,104068.0,,2018-05-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,128570.0,,2018-05-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,126306.0,,2018-05-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,14888.0,,2018-05-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0800000001    ,105817.0,,2018-05-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000024    ,74.4,,2018-05-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0500000010    ,60912.0,,2018-05-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,60988.0,,2018-05-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,105649.0,,2018-05-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000006    ,14840.0,,2018-05-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0800000010    ,56353.0,,2018-05-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,128098.0,,2018-05-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,222.0,,2018-05-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0600000010    ,4559.0,,2018-05-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,70.8,,2018-05-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000006    ,89228.0,,2018-05-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,20694.0,,2018-05-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000023    ,75.2,,2018-05-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0500000001    ,126511.0,,2018-05-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,4548.0,,2018-05-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,106558.0,,2018-06-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,104238.0,,2018-06-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000001    ,126484.0,,2018-06-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,20645.0,,2018-06-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0700000010    ,69410.0,,2018-06-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,128923.0,,2018-06-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,127565.0,,2018-06-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,15141.0,,2018-06-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0500000024    ,75.2,,2018-06-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CEU0500000010    ,61374.0,,2018-06-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,67.2,,2018-06-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000001    ,105771.0,,2018-06-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,210.0,,2018-06-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0700000001    ,128253.0,,2018-06-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000023    ,75.8,,2018-06-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000010    ,56466.0,,2018-06-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,69592.0,,2018-06-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,105284.0,,2018-06-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000025    ,126257.0,,2018-06-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0700000025    ,128071.0,,2018-06-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0500000021    ,66.0,,2018-06-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0600000010    ,4578.0,,2018-06-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,89344.0,,2018-06-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14894.0,,2018-06-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0500000010    ,61044.0,,2018-06-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,20713.0,,2018-06-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,4621.0,,2018-06-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,56753.0,,2018-06-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,21007.0,,2018-06-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,90143.0,,2018-06-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
